rowid,kepid,tce_planet_num,tce_period,tce_time0bk,tce_duration,av_training_set,campaign,tce_depth,tce_impact
18344,246161754,1,10.51105121,2905.71787,1.506572587, J,12,0.03081517,0.369031566
18345,246161777,1,0.102111802,2905.680324,0.058816398, J,12,0.104882089,0.01
18346,246161826,1,37.23923002,2912.454684,2.538878584, J,12,0.052266673,0.000499991
18347,246161976,1,0.102124102,2905.617319,0.058823483, J,12,0.128812202,0.01
18348,246162059,1,0.122538626,2905.599967,0.070582249, J,12,0.036873064,0.01
18349,246162092,1,36.91778288,2940.529996,0.25, J,12,0.600670081,0.439563536
18350,246162126,1,0.122632854,2905.688249,0.070636524, J,12,0.020685474,0.01
18351,246162356,1,26.79968317,2930.740811,3.500691534, J,12,0.08894434,0.142255509
18352,246162425,1,0.102124102,2905.637746,0.058823483, J,12,0.082120594,0.01
18353,246162578,1,37.2719813,2942.653256,2.59793006, J,12,0.245799268,0.001845055
18354,246162663,1,7.051872948,2909.875517,1.477138579, J,12,0.01716601,0.005184544
18355,246162797,1,37.27199451,2942.65444,2.212617745, J,12,0.091089371,0.000500094
18356,246162861,1,0.122570068,2905.594674,0.070600359, J,12,0.100337926,0.01
18357,246163036,1,37.98695444,2942.604403,2.73774654, J,12,0.135644921,0.00345612
18358,246163114,1,37.40768473,2940.519827,1.406381296, J,12,0.486535005,0.942825862
18359,246163288,1,13.7411865,2916.9789,3.858147377, J,12,0.048661912,0.632846921
18360,246163323,1,37.98695459,2942.603938,2.712927161, J,12,0.129618767,0.002221159
18361,246163364,1,8.844706113,2910.413083,11.45971245, J,12,0.112374061,0.945349205
18362,246163396,1,0.10219799,2905.604993,0.058866042, J,12,0.222347407,0.01
18363,246163416,1,0.10219799,2905.605064,0.058866042, J,12,0.030482847,0.01
18364,246163423,1,26.3311273,2930.744615,5.092894826, J,12,0.259677207,1.071383934
18365,246163501,1,0.102111802,2905.619077,0.058816398, J,12,0.920382175,0.01
18366,246163596,1,13.4422486,2918.448608,11.29865389, J,12,0.065687833,0.826035986
18367,246163754,1,0.122538663,2905.616803,0.07058227, J,12,0.032949304,0.01
18368,246163866,1,0.142977074,2905.637317,0.082354795, J,12,0.070336283,0.01
18369,246163921,1,0.102185674,2905.592531,0.058858948, J,12,0.857817351,0.01
18370,246164081,1,0.102197997,2905.670179,0.058866046, J,12,0.092248891,0.01
18371,246164203,1,37.98694913,2942.604319,2.618174397, J,12,0.089626515,0.000499997
18372,246164454,1,0.102197997,2905.627381,0.058866046, J,12,0.057194333,0.01
18373,246164523,1,33.57856709,2938.499244,2.255726299, J,12,0.365616023,1.054567
18374,246164535,1,13.72412226,2917.077618,0.25, J,12,0.200759915,0.688634485
18375,246164596,1,0.102124102,2905.617322,0.058823483, J,12,0.044254178,0.01
18376,246164620,1,37.98695099,2942.605412,2.792162498, J,12,0.156615229,0.000424112
18377,246164673,1,0.102197997,2905.670186,0.058866046, J,12,0.143140251,0.01
18378,246164692,1,0.122538671,2905.616614,0.070582274, J,12,0.050696733,0.01
18379,246164740,1,37.98694956,2942.604673,2.686424803, J,12,0.120445118,0.002957782
18380,246164782,1,37.95398119,2942.65734,2.532265834, J,12,0.35520129,0.001385651
18381,246164800,1,0.102124102,2905.617339,0.058823483, J,12,0.112217256,0.01
18382,246164905,1,13.79224077,2916.925307,1.314533322, J,12,0.066411115,0.413888246
18383,246164907,1,0.102111802,2905.680319,0.058816398, J,12,0.126187802,0.01
18384,246164908,1,26.35007487,2930.763815,1.351029217, J,12,5.776544939,0.000500015
18385,246164929,1,0.10219799,2905.645876,0.058866042, J,12,0.048395399,0.01
18386,246164941,1,37.33625111,2942.601641,2.965461507, J,12,0.181044626,0.001062621
18387,246164979,1,1.962675036,2907.282705,0.733070308, J,12,0.011604338,0.151152363
18388,246164995,1,26.36019805,2930.756843,4.892769845, J,12,0.427698549,1.317779935
18389,246165053,1,39.16246867,2906.421265,14.01519521, J,12,0.067146927,0.002378162
18390,246165082,1,36.70058576,2911.299331,2.703833564, J,12,0.194872451,0.972069424
18391,246165125,1,37.79003122,2942.738684,6.256325381, J,12,0.059449326,0.124675847
18392,246165227,1,0.122538663,2905.616819,0.07058227, J,12,0.034469878,0.01
18393,246165360,1,38.97799404,2906.615454,16.18185831, J,12,0.099363084,0.625441903
18394,246165417,1,0.102111802,2905.619051,0.058816398, J,12,0.050199039,0.01
18395,246165461,1,0.10219799,2905.605071,0.058866042, J,12,0.03014558,0.01
18396,246165594,1,0.102197997,2905.670173,0.058866046, J,12,0.151717299,0.01
18397,246165716,1,0.102124102,2905.61734,0.058823483, J,12,0.3318665,0.01
18398,246165763,1,39.17645497,2908.902373,2.6103643, J,12,0.189449016,1.10728085
18399,246165809,1,34.70064219,2915.146604,1.652406256, J,12,1.636876386,0.039653885
18400,246165929,1,0.102111802,2905.598638,0.058816398, J,12,0.027522943,0.01
18401,246165953,1,0.122538663,2905.678084,0.07058227, J,12,0.02697763,0.01
18402,246166041,1,26.35016583,2930.773693,2.371096597, J,12,0.241460336,0.607112236
18403,246166044,1,37.65975466,2942.961708,1.187600259, J,12,6.491431222,0.000446224
18404,246166146,1,0.122538663,2905.597202,0.07058227, J,12,0.029021388,0.01
18405,246166172,1,0.102197997,2905.586499,0.058866046, J,12,0.018474667,0.01
18406,246166272,1,37.75750077,2910.22709,1.814399074, J,12,0.102275739,0.002626789
18407,246166292,1,26.35006238,2930.77786,2.875629908, J,12,0.247632303,0.756778009
18408,246166409,1,0.102111802,2905.598667,0.058816398, J,12,0.054913771,0.01
18409,246166495,1,0.122648589,2905.643927,0.070645587, J,12,0.076954259,0.01
18410,246166521,1,0.183397801,2905.723341,0.250808318, J,12,0.021086021,0.418378759
18411,246166549,1,15.17374687,2908.877954,3.363805857, J,12,0.068289541,0.000296391
18412,246166616,1,0.102197997,2905.670181,0.058866046, J,12,0.032799052,0.01
18413,246166740,1,0.102197997,2905.670192,0.058866046, J,12,0.043732415,0.01
18414,246166744,1,0.122632846,2905.62694,0.070636519, J,12,0.042293452,0.01
18415,246166764,1,1.123547139,2906.154015,6.857494698, J,12,0.021993787,0.974605732
18416,246166905,1,0.102111802,2905.680353,0.058816398, J,12,0.081397348,0.01
18417,246166907,1,38.88958453,2906.909691,6.782507096, J,12,0.031401607,0.579922738
18418,246166909,1,38.95734491,2944.452931,1.690996532, J,12,0.070645618,0.590032927
18419,246167015,1,0.102111802,2905.680345,0.058816398, J,12,0.867936362,0.01
18420,246167144,1,9.6421858,2910.210488,2.773197887, J,12,0.063108723,0.000530339
18421,246167165,1,0.10219799,2905.604989,0.058866042, J,12,0.14583076,0.01
18422,246167270,1,38.81764128,2905.713288,2.059604945, J,12,0.326495503,1.197025726
18423,246167301,1,17.84065427,2919.271833,1.369780286, J,12,0.088074211,0.554471268
18424,246167314,1,1.962672459,2907.282044,0.716293369, J,12,0.025840875,0.230731474
18425,246167393,1,0.102111794,2905.621422,0.058816393, J,12,0.062286792,0.01
18426,246167407,1,21.70826718,2920.464619,11.7855369, J,12,0.027132835,0.007689324
18427,246167484,1,0.102197997,2905.66825,0.058866046, J,12,0.030023009,0.01
18428,246167536,1,13.69885127,2917.110818,1.312736094, J,12,0.049034367,0.75100077
18429,246167629,1,39.12233613,2906.432144,7.524258971, J,12,0.042965375,0.228115614
18430,246167648,1,37.98693996,2942.603476,2.664157679, J,12,0.11479617,0.002378363
18431,246167678,1,0.102111802,2905.68033,0.058816398, J,12,0.135863193,0.01
18432,246167713,1,29.5348326,2925.47184,10.46815738, J,12,0.044182685,0.000890805
18433,246167724,1,1.962052198,2907.217882,1.020406285, J,12,0.083242044,0.008289595
18434,246167927,1,0.102111794,2905.662248,0.058816393, J,12,0.056888736,0.01
18435,246168073,1,37.65962579,2908.133309,7.462823261, J,12,0.135995778,0.004978092
18436,246168154,1,0.102197997,2905.668248,0.058866046, J,12,0.04667438,0.01
18437,246168223,1,0.102111802,2905.659926,0.058816398, J,12,1.315795821,0.01
18438,246168225,1,4.223172833,2908.460486,1.2796515, C,12,0.014034173,0.000499936
18439,246168367,1,37.63105085,2942.255039,2.441073924, J,12,0.721258072,0.378684003
18440,246168397,1,26.37027248,2930.756788,3.966774485, J,12,0.066312405,0.922634917
18441,246168400,1,0.102111802,2905.598656,0.058816398, J,12,0.267764464,0.01
18442,246168401,1,38.89335609,2906.912734,8.361014207, J,12,0.110781657,0.614710004
18443,246168502,1,17.23029905,2913.539986,1.447820582, J,12,0.088541163,0.002009603
18444,246168645,1,26.63386029,2908.906013,1.91822328, J,12,0.152209699,1.03835125
18445,246168685,1,0.102111794,2905.68268,0.058816393, J,12,0.017054318,0.01
18446,246168718,1,37.98692769,2942.60182,2.484588405, J,12,0.050399332,0.240696052
18447,246168765,1,0.102111794,2905.682689,0.058816393, J,12,0.021799154,0.01
18448,246168817,1,0.102111794,2905.662145,0.058816393, J,12,0.020510606,0.01
18449,246169085,1,39.23107495,2906.433161,14.04150386, J,12,0.117807172,0.476922498
18450,246169127,1,34.18076377,2915.089365,9.398663463, J,12,0.348985428,0.000270007
18451,246169207,1,0.102111802,2905.659915,0.058816398, J,12,0.028824765,0.01
18452,246169224,1,0.102111794,2905.641828,0.058816393, J,12,0.091249237,0.01
18453,246169261,1,0.102111802,2905.59861,0.058816398, J,12,0.01487356,0.01
18454,246169370,1,0.102111802,2905.598655,0.058816398, J,12,0.053067605,0.01
18455,246169431,1,37.5946708,2942.295647,1.964850348, J,12,8.2775669,0.000500685
18456,246169560,1,38.89057668,2906.722456,11.79253371, J,12,0.028389825,0.004909591
18457,246169582,1,0.122554369,2905.594666,0.070591317, J,12,0.102477315,0.01
18458,246169658,1,0.122538626,2905.599983,0.070582249, J,12,0.066962386,0.01
18459,246169671,1,0.245102078,2905.618353,0.141178797, J,12,0.209388643,0.01
18460,246169893,1,0.102111802,2905.598651,0.058816398, J,12,0.206269632,0.01
18461,246170182,1,35.47154363,2912.536854,2.587165968, J,12,0.221578331,0.872123995
18462,246170339,1,0.102197997,2905.586473,0.058866046, J,12,0.136263671,0.01
18463,246170350,1,37.82287631,2942.773996,1.86304609, U,12,0.24896748,0.250791821
18464,246170461,1,0.102111802,2905.680343,0.058816398, J,12,0.05443386,0.01
18465,246170482,1,0.122538626,2905.599984,0.070582249, J,12,0.081453702,0.01
18466,246170541,1,21.14064703,2905.728612,4.042703287, J,12,0.097337678,1.033734027
18467,246170571,1,37.692426,2905.651044,11.27022099, J,12,0.022296188,0.000470607
18468,246170574,1,26.3500844,2930.772216,2.338341384, J,12,0.281044802,0.627992222
18469,246170699,1,0.102111802,2905.659914,0.058816398, J,12,0.114261349,0.01
18470,246170720,1,39.1005262,2908.889257,2.173434387, J,12,0.035917745,0.800642588
18471,246170766,1,26.35011514,2930.777661,2.461110687, J,12,0.226405904,0.259364781
18472,246170807,1,0.102111802,2905.598645,0.058816398, J,12,0.018494206,0.01
18473,246170831,1,26.35008001,2930.763983,1.303142922, J,12,6.222789476,0.00049814
18474,246170859,1,38.78740643,2910.401409,4.944552298, J,12,0.185009067,0.003168673
18475,246170869,1,0.102111794,2905.621421,0.058816393, J,12,0.089910299,0.01
18476,246170897,1,0.102111794,2905.662269,0.058816393, J,12,0.014735046,0.01
18477,246171001,1,39.11990278,2908.878493,4.318390509, J,12,0.065657296,1.00888402
18478,246171042,1,0.102111794,2905.62141,0.058816393, J,12,0.100322474,0.01
18479,246171118,1,39.16232656,2944.17763,1.735301162, J,12,0.147934761,0.189861558
18480,246171346,1,0.102111802,2905.680341,0.058816398, J,12,0.038312768,0.01
18481,246171392,1,35.53156569,2912.450207,1.984744354, J,12,0.088588562,0.547590924
18482,246171567,1,0.142977044,2905.657381,0.082354777, J,12,0.041365617,0.01
18483,246171599,1,0.102111794,2905.662274,0.058816393, J,12,0.144380213,0.01
18484,246171708,1,0.102111794,2905.662145,0.058816393, J,12,0.077335315,0.01
18485,246171755,1,39.16253045,2908.88152,2.870807521, J,12,0.036908183,0.51230097
18486,246171769,1,0.102111802,2905.680347,0.058816398, J,12,0.027441936,0.01
18487,246171791,1,0.142977044,2905.65738,0.082354777, J,12,0.021657699,0.01
18488,246171891,1,9.829819242,2914.984514,3.065897125, J,12,0.081443712,0.285807804
18489,246171955,1,0.102111802,2905.680341,0.058816398, J,12,0.033520925,0.01
18490,246171963,1,35.83363571,2913.239524,4.618674787, J,12,0.096760357,0.799334853
18491,246172180,1,0.102111794,2905.621422,0.058816393, J,12,0.091426464,0.01
18492,246172234,1,13.76673298,2916.983302,0.980061898, J,12,0.080183112,0.745200399
18493,246172276,1,37.69152369,2942.225938,2.77176082, J,12,0.900580959,0.151273465
18494,246172322,1,21.56825478,2926.419599,2.143308612, J,12,0.05406502,0.429903579
18495,246172419,1,0.143073559,2905.665819,0.08241037, J,12,0.016517572,0.01
18496,246172662,1,37.75567705,2910.230965,1.972737224, J,12,0.078670541,0.81311446
18497,246172681,1,26.37028662,2930.748908,3.187601491, J,12,0.089473561,0.482722057
18498,246172731,1,36.65721426,2905.72486,4.918106844, J,12,0.025240643,0.962331623
18499,246172771,1,0.102111794,2905.641832,0.058816393, J,12,0.085467849,0.01
18500,246172777,1,0.122538626,2905.599976,0.070582249, J,12,0.128277418,0.01
18501,246172822,1,0.102111794,2905.621422,0.058816393, J,12,0.029586159,0.01
18502,246172924,1,0.122538626,2905.661243,0.070582249, J,12,0.032238313,0.01
18503,246173290,1,0.102197997,2905.606948,0.058866046, J,12,0.110177495,0.01
18504,246173322,1,38.99076353,2907.22314,2.087345269, J,12,0.269312434,0.005884717
18505,246173362,1,26.35014805,2930.784222,2.800618304, J,12,0.214352361,0.169923634
18506,246173438,1,0.102111794,2905.621431,0.058816393, J,12,0.09885417,0.01
18507,246173475,1,38.31719368,2910.784178,6.77473558, J,12,0.059736511,0.000499991
18508,246173540,1,26.32988304,2930.754704,2.039130198, J,12,0.094054659,0.01
18509,246173553,1,0.102259621,2905.601034,0.058901542, J,12,0.017840541,0.01
18510,246173560,1,0.102111802,2905.680352,0.058816398, J,12,0.095223046,0.01
18511,246173784,1,0.102111802,2905.619078,0.058816398, J,12,0.019579008,0.01
18512,246173791,1,39.16235372,2944.18352,1.981802663, J,12,0.243717108,0.005464556
18513,246173800,1,0.102111802,2905.598661,0.058816398, J,12,0.017683364,0.01
18514,246173901,1,0.102111802,2905.619085,0.058816398, J,12,0.120486719,0.01
18515,246174110,1,26.35004073,2930.778996,2.517627422, J,12,0.211050614,0.308963363
18516,246174205,1,26.32993224,2930.766969,2.989594892, J,12,0.064779385,0.000606047
18517,246174254,1,0.108962573,2905.655233,0.062762442, J,12,0.030891276,0.01
18518,246174366,1,0.102197997,2905.606952,0.058866046, J,12,0.024540775,0.01
18519,246174406,1,0.122538626,2905.599993,0.070582249, J,12,0.032774311,0.01
18520,246174653,1,0.122538641,2905.697962,0.070582257, J,12,0.017769066,0.01
18521,246174766,1,0.102111802,2905.680353,0.058816398, J,12,0.018811849,0.01
18522,246175019,1,0.102111794,2905.621428,0.058816393, J,12,0.12621427,0.01
18523,246175346,1,0.122632839,2905.68828,0.070636515, J,12,0.034490497,0.01
18524,246175349,1,26.35007819,2930.769564,1.899745965, J,12,0.292641389,0.018104409
18525,246175433,1,0.185863878,2905.704261,0.706236352, J,12,0.024372294,0.79479526
18526,246175503,1,0.122538626,2905.599976,0.070582249, J,12,0.016554762,0.01
18527,246175639,1,0.102197997,2905.606949,0.058866046, J,12,0.626325242,0.01
18528,246175644,1,0.102197997,2905.668272,0.058866046, J,12,0.111846344,0.01
18529,246175709,1,26.26937253,2921.715927,1.854869541, J,12,0.033451539,0.592652884
18530,246175795,1,8.994735214,2912.748881,12.77153776, J,12,0.470284192,1.36701638
18531,246175846,1,20.13403562,2922.97073,1.234628505, J,12,0.339114159,0.000497058
18532,246175863,1,9.7480631,2915.137234,4.791237028, J,12,0.147618815,1.05361073
18533,246175915,1,39.26043218,2944.186278,13.74318002, J,12,0.439428975,1.043981655
18534,246175986,1,21.76929629,2908.906919,3.538269284, J,12,0.190653824,1.118110642
18535,246176059,1,39.26778066,2944.183192,13.72824859, J,12,0.357061081,0.593548009
18536,246176067,1,38.91089691,2907.030827,4.273955985, J,12,0.092726304,0.003206557
18537,246176137,1,0.102111802,2905.619097,0.058816398, J,12,0.035550846,0.01
18538,246176203,1,23.41571625,2919.895279,40.09081708, J,12,0.011565329,0.000790337
18539,246176218,1,0.102111802,2905.619086,0.058816398, J,12,0.128404998,0.01
18540,246176329,1,26.39043505,2930.704171,2.007478581, J,12,0.064838775,0.300765309
18541,246176341,1,39.13278645,2944.310286,7.056275575, J,12,0.105121549,0.03563721
18542,246176356,1,0.102111802,2905.6191,0.058816398, J,12,0.054118788,0.01
18543,246176410,1,0.122648589,2905.644672,0.070645587, J,12,0.069255336,0.01
18544,246176578,1,9.754454776,2915.123776,2.9668802, J,12,0.025061608,0.009534782
18545,246176732,1,0.102197997,2905.668272,0.058866046, J,12,0.070631925,0.01
18546,246176879,1,39.22261107,2944.223181,11.5331721, J,12,0.178871112,0.743063405
18547,246176941,1,36.70058212,2941.250554,2.019360648, J,12,0.162376444,0.000515025
18548,246177176,1,0.102111794,2905.662273,0.058816393, J,12,0.080190468,0.01
18549,246177338,1,0.122538619,2905.600002,0.070582244, J,12,0.026225214,0.01
18550,246177579,1,0.102111802,2905.598661,0.058816398, J,12,0.032760412,0.01
18551,246177587,1,35.54670909,2913.326675,19.18504979, J,12,0.074627742,0.886967276
18552,246177814,1,38.88689749,2905.610449,1.867214586, J,12,0.028620829,0.384374023
18553,246177884,1,0.102111794,2905.66228,0.058816393, J,12,0.093045254,0.01
18554,246177950,1,0.102271959,2905.621193,0.058908648, J,12,0.010773038,0.01
18555,246178021,1,39.29962545,2944.157621,7.215277784, J,12,0.183004021,0.006345804
18556,246178039,1,28.86439786,2905.863699,2.615074314, J,12,0.041396492,0.992979884
18557,246178088,1,39.16220815,2944.285122,10.36066058, J,12,0.090091622,0.857095476
18558,246178172,1,39.29520271,2944.160334,6.385243495, J,12,0.070034888,0.041712026
18559,246178235,1,13.71585879,2917.087517,0.473660597, J,12,0.088492311,0.254008741
18560,246178251,1,0.102111802,2905.639515,0.058816398, J,12,0.056068625,0.01
18561,246178445,1,6.395641557,2910.811384,2.9389733, C,12,0.028457727,0.965086669
18562,246178563,1,20.20487511,2925.683482,1.35030067, J,12,0.071510935,0.292829082
18563,246178857,1,0.102197997,2905.627393,0.058866046, J,12,0.102834192,0.01
18564,246178873,1,0.102185674,2905.670191,0.058858948, J,12,0.014805943,0.01
18565,246178896,1,0.12261717,2905.602122,0.07062749, J,12,0.043313756,0.01
18566,246178924,1,0.102111802,2905.619093,0.058816398, J,12,0.035206619,0.01
18567,246178959,1,0.102197997,2905.606958,0.058866046, J,12,0.062720685,0.01
18568,246179018,1,13.8086508,2916.905414,1.49622773, J,12,0.020150204,0.297090275
18569,246179136,1,38.82372234,2905.725168,2.922362949, J,12,0.034821096,0.130323382
18570,246179146,1,0.102111794,2905.621447,0.058816393, J,12,0.057926168,0.01
18571,246179224,1,39.24236523,2944.205656,6.714759818, J,12,0.040303659,0.024359056
18572,246179593,1,0.143073618,2905.685637,0.082410404, J,12,0.15311885,0.01
18573,246179607,1,21.07990003,2926.1998,1.351450314, J,12,0.031642513,0.490735669
18574,246179651,1,37.56232348,2942.36449,1.54998142, J,12,6.264200179,0.000499997
18575,246179749,1,38.0527269,2942.41086,7.28255397, J,12,8.435516733,0.00049978
18576,246179940,1,0.102197997,2905.606957,0.058866046, J,12,0.222977486,0.01
18577,246179952,1,9.819005978,2915.072374,0.25, J,12,0.09189272,0.723040215
18578,246180046,1,0.12261717,2905.602134,0.07062749, J,12,0.059398572,0.01
18579,246180128,1,0.102111802,2905.619107,0.058816398, J,12,0.043260966,0.01
18580,246180329,1,0.102197997,2905.647845,0.058866046, J,12,0.032600235,0.01
18581,246180333,1,39.16236361,2944.284234,7.085565436, J,12,0.068833872,0.0005
18582,246180515,1,0.122648545,2905.644173,0.070645562, J,12,0.016020149,0.01
18583,246180517,1,0.102111802,2905.680365,0.058816398, J,12,0.035446788,0.01
18584,246180546,1,37.78959645,2910.486441,4.603340614, J,12,0.604550478,0.000221184
18585,246180578,1,26.35007147,2930.7749,2.123159318, J,12,0.149685833,0.298692257
18586,246180598,1,0.102124102,2905.59683,0.058823483, J,12,2.149835034,0.01
18587,246180722,1,0.102124102,2905.617348,0.058823483, J,12,0.021421514,0.01
18588,246180800,1,0.102197997,2905.586524,0.058866046, J,12,0.036695224,0.01
18589,246180879,1,0.102111794,2905.601036,0.058816393, J,12,0.035932248,0.01
18590,246181081,1,39.1966883,2944.258977,7.880715176, J,12,0.183253142,0.480176503
18591,246181251,1,13.76667556,2916.982363,0.992271805, J,12,0.105439541,0.465316082
18592,246181362,1,38.15182132,2908.91636,2.045915884, J,12,0.053561149,0.178360253
18593,246181797,1,0.12261717,2905.602132,0.07062749, J,12,0.046431491,0.01
18594,246181872,1,0.102111794,2905.601023,0.058816393, J,12,0.017752536,0.01
18595,246181956,1,37.78969703,2910.491851,5.030607529, J,12,0.744159228,0.000492148
18596,246182064,1,0.102124102,2905.617253,0.058823483, J,12,0.618686402,0.01
18597,246182386,1,0.102111802,2905.598699,0.058816398, J,12,0.030719624,0.01
18598,246182460,1,34.99127258,2915.673158,1.837437671, J,12,0.564594321,0.026013482
18599,246182477,1,0.102111794,2905.601024,0.058816393, J,12,0.041915392,0.01
18600,246182709,1,26.35004259,2930.771943,1.891654078, J,12,0.269432296,0.015183297
18601,246182736,1,38.92321954,2907.021679,4.194039131, J,12,0.033033275,0.576122645
18602,246182844,1,34.99343853,2915.661307,2.647057687, J,12,0.109532749,0.007812456
18603,246183057,1,0.122538626,2905.599972,0.070582249, J,12,0.058460494,0.01
18604,246183064,1,35.01873766,2915.662528,2.162859089, J,12,0.307671686,1.058082159
18605,246183093,1,9.743526122,2915.161267,3.024046527, J,12,0.054375965,0.805912833
18606,246183151,1,38.75377811,2907.193394,4.429042167, J,12,0.06729688,0.470364092
18607,246183217,1,9.775340935,2915.08034,3.27087955, J,12,0.04098199,0.000500034
18608,246183289,1,0.102197997,2905.606959,0.058866046, J,12,0.077007214,0.01
18609,246183419,1,0.102124102,2905.637677,0.058823483, J,12,1.103495242,0.01
18610,246183462,1,9.738145528,2915.164155,2.797336618, J,12,0.043817501,0.000152684
18611,246183530,1,0.102111794,2905.601029,0.058816393, J,12,0.015547625,0.01
18612,246183562,1,35.05497837,2915.673938,1.526030315, J,12,0.114611373,0.0005
18613,246183741,1,0.122648589,2905.644699,0.070645587, J,12,0.034588514,0.01
18614,246183749,1,22.60585052,2925.689325,2.373424139, J,12,0.5495439,0.000326467
18615,246183797,1,0.122648589,2905.624271,0.070645587, J,12,0.234484249,0.01
18616,246183895,1,39.29990718,2944.174986,1.566390151, J,12,0.234292628,0.004040922
18617,246183942,1,30.10542175,2924.176722,1.503508221, J,12,0.171294152,0.036422693
18618,246184113,1,0.102197997,2905.6274,0.058866046, J,12,0.086863225,0.01
18619,246184581,1,0.102197997,2905.588416,0.058866046, J,12,0.214300754,0.01
18620,246184664,1,0.142957851,2905.619939,0.082343722, J,12,0.023478836,0.01
18621,246184715,1,0.102111802,2905.598694,0.058816398, J,12,0.031793668,0.01
18622,246184797,1,0.10219799,2905.626481,0.117732084, J,12,0.910001869,0.01
18623,246185009,1,38.92322834,2907.022154,4.362382087, J,12,0.070252904,0.388955441
18624,246185018,1,27.81431502,2911.781209,1.860092577, J,12,0.090438963,0.001159387
18625,246185288,1,0.12261717,2905.602113,0.07062749, J,12,0.051165533,0.01
18626,246185566,1,34.29678171,2939.708721,1.669994325, J,12,0.069684585,0.585203864
18627,246185578,1,9.759533528,2915.084944,4.106606935, J,12,0.027369405,0.043420204
18628,246185677,1,0.122632883,2905.692728,0.070636541, J,12,0.155706675,0.01
18629,246185692,1,0.102124102,2905.658108,0.058823483, J,12,0.855985781,0.01
18630,246185704,1,38.81986508,2905.703348,2.444586277, J,12,0.113674294,1.01938034
18631,246185709,1,39.26530754,2909.007173,1.311349935, J,12,4.794342438,0.312459787
18632,246185960,1,0.122538619,2905.702947,0.070582244, J,12,0.023546037,0.01
18633,246185964,1,36.35822275,2911.690614,0.494457398, J,12,9.234131023,0.031919754
18634,246185991,1,0.163526133,2905.645114,0.094191052, J,12,0.03246818,0.01
18635,246186151,1,0.102197997,2905.606971,0.058866046, J,12,0.165928384,0.01
18636,246186152,1,22.50574347,2925.799357,1.855153032, J,12,24.95464834,24.74868263
18637,246186167,1,0.122648545,2905.644188,0.070645562, J,12,0.173378039,0.01
18638,246186334,1,9.829823347,2915.015332,1.458781286, J,12,0.040583449,0.000137284
18639,246186476,1,26.32994123,2930.768965,3.60801943, J,12,0.251469754,1.069680429
18640,246186518,1,38.97434708,2944.458379,2.653072581, J,12,0.149675284,1.035177075
18641,246186692,1,0.122648589,2905.643902,0.070645587, J,12,0.087720356,0.01
18642,246187144,1,22.88794874,2925.687367,1.633407287, J,12,0.225164243,0.002447862
18643,246187239,1,0.102111802,2905.659948,0.058816398, J,12,0.050854752,0.01
18644,246187723,1,26.35009748,2930.743842,4.676902899, J,12,0.115549982,0.611287006
18645,246187750,1,15.85154,2908.893929,2.904926847, J,12,0.106788281,1.013406853
18646,246187814,1,37.33497281,2910.975288,2.179952963, J,12,0.035145652,0.007596207
18647,246187906,1,0.102197997,2905.668224,0.058866046, J,12,0.160801089,0.01
18648,246187914,1,38.52054443,2908.904042,3.299782173, J,12,0.19253999,0.996383287
18649,246187945,1,0.102197997,2905.606975,0.058866046, J,12,0.044171146,0.01
18650,246188021,1,0.12261717,2905.591551,0.07062749, J,12,0.048341077,0.01
18651,246188045,1,0.163387865,2905.718612,0.09411141, J,12,0.044904446,0.01
18652,246188075,1,0.102124102,2905.617251,0.058823483, J,12,0.022301492,0.01
18653,246188111,1,25.04075929,2922.97523,2.396075099, J,12,0.75517631,0.002647742
18654,246188146,1,39.2971615,2944.492874,2.297419033, J,12,0.085076305,0.000499999
18655,246188554,1,37.59340777,2909.731526,0.920387116, J,12,0.089621768,0.218998317
18656,246188600,1,9.813546619,2915.100018,0.783460634, J,12,0.050374494,0.399553193
18657,246188652,1,0.102124102,2905.658102,0.058823483, J,12,0.028442135,0.01
18658,246188843,1,9.775586358,2915.080951,6.483447348, J,12,0.07839112,1.007187144
18659,246188932,1,9.818614029,2915.029961,2.845169529, J,12,0.040133407,0.567566533
18660,246188936,1,36.38647626,2914.595429,2.934582402, J,12,0.132200296,0.276978583
18661,246189003,1,38.25006143,2939.713984,1.539343978, J,12,0.276609438,0.00037833
18662,246189032,1,26.30956158,2930.762344,1.502577012, J,12,0.503408703,0.000129669
18663,246189110,1,0.102197997,2905.606976,0.058866046, J,12,0.070436925,0.01
18664,246189384,1,0.12261717,2905.60213,0.07062749, J,12,0.061773921,0.01
18665,246189399,1,0.102197997,2905.647861,0.058866046, J,12,0.092123165,0.01
18666,246189766,1,1.95824369,2907.399127,5.177593, J,12,0.016513726,0.860677553
18667,246189793,1,12.50573261,2910.492598,0.62200835, J,12,0.864793215,0.001525751
18668,246189864,1,0.102197997,2905.627343,0.058866046, J,12,0.039029049,0.01
18669,246189881,1,36.47996785,2911.833375,2.053452531, J,12,0.046322529,0.342907998
18670,246189955,1,28.47709427,2930.660268,5.052933763, J,12,0.042340896,0.899952976
18671,246190047,1,13.80012509,2916.881951,2.88373375, J,12,0.04936153,0.57994475
18672,246190210,1,15.86195377,2908.882434,0.750706511, J,12,0.029106951,0.484358133
18673,246190212,1,38.82176903,2907.065742,1.577716463, J,12,0.137745057,0.438579732
18674,246190352,1,0.102111802,2905.682528,0.058816398, J,12,0.161029309,0.01
